,MapRefNo,Neighborhood,GrLivArea,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
2042,905480160,Edwards,1456,1-1/2 STORY FINISHED ALL AGES,RL,7585,Pave,0,Lvl,AllPub,Inside,1,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,Fa,1,FuseA,1002,454,0,1.0,1.0,1,0,4,1,3,7,8,1,Detchd,1954.0,1,1.0,280.0,3,3,P,0,0,0,0,0,0,0,8,2006,WD ,Normal,91500,11.424094251263613
1468,535152130,NAmes,1143,1-STORY 1946 & NEWER ALL STYLES,RL,8050,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,1,4,856.0,3,162.0,125.0,1143.0,GasA,TA,1,SBrkr,1143,0,0,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1959.0,2,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,5,2010,WD ,Normal,136000,11.820410164718188
1838,527404180,NAmes,874,1-STORY 1946 & NEWER ALL STYLES,RL,7200,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,20.0,2,620.0,224.0,864.0,GasA,TA,1,SBrkr,874,0,0,0.0,1.0,1,0,3,1,3,5,8,0,Detchd,1995.0,1,2.0,576.0,3,3,Y,63,0,0,0,0,0,0,3,2006,WD ,Normal,97500,11.487607656985938
460,528142020,NridgHt,2088,2-STORY 1946 & NEWER,RL,8899,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4,3,3,6,40.0,1,0.0,908.0,948.0,GasA,Ex,1,SBrkr,948,1140,0,0.0,0.0,2,1,4,1,4,10,8,1,BuiltIn,2007.0,3,3.0,656.0,3,3,Y,100,24,0,0,0,0,0,6,2008,WD ,Normal,250000,12.429216196844383
1046,907227290,CollgCr,768,SPLIT FOYER,RL,8445,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,656.0,1,0.0,112.0,768.0,GasA,TA,1,SBrkr,768,0,0,1.0,0.0,1,0,2,1,3,5,8,0,Detchd,1988.0,1,2.0,396.0,3,3,Y,58,0,0,0,0,0,0,3,2009,WD ,Normal,133000,11.79810440720389
1398,916475110,Timber,1908,2-STORY 1946 & NEWER,RL,14191,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,967.0,967.0,GasA,Ex,1,SBrkr,993,915,0,0.0,0.0,2,1,4,1,4,9,8,0,Attchd,2002.0,3,2.0,431.0,3,3,Y,135,0,0,0,0,0,0,4,2010,WD ,Normal,202900,12.220468525813907
1562,905402090,Edwards,1357,SPLIT OR MULTI-LEVEL,RL,11512,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3,3,3,5,719.0,1,0.0,300.0,1019.0,GasA,Gd,1,SBrkr,1357,0,0,1.0,0.0,1,0,2,1,5,5,8,1,Basment,1959.0,2,1.0,312.0,3,3,Y,0,0,0,0,163,0,0,5,2008,WD ,Normal,177000,12.083905011555967
1975,535325320,NAmes,1540,1-1/2 STORY FINISHED ALL AGES,RL,7150,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,150.0,1,0.0,1040.0,1190.0,GasA,Gd,1,SBrkr,1040,500,0,1.0,0.0,1,0,4,1,2,7,8,0,Detchd,2002.0,1,1.0,352.0,3,3,Y,0,0,0,0,0,0,0,8,2007,WD ,Normal,115000,11.652687407345388
419,528221050,Gilbert,1326,1-STORY 1946 & NEWER ALL STYLES,RL,12216,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,918.0,1,0.0,408.0,1326.0,GasA,Ex,1,SBrkr,1326,0,0,1.0,0.0,2,0,3,1,4,6,8,0,Attchd,2005.0,3,2.0,388.0,3,3,Y,120,23,0,0,0,0,2000,6,2007,WD ,Normal,203000,12.220961258023925
738,535403150,NAmes,1194,1-STORY 1946 & NEWER ALL STYLES,RL,8910,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,Ex,1,SBrkr,1194,0,0,0.0,1.0,1,0,3,1,3,6,8,1,BuiltIn,1954.0,3,2.0,539.0,3,3,Y,0,0,192,0,0,0,0,7,2006,WD ,Normal,159500,11.979799201207037
1879,535380050,NAmes,1558,1-1/2 STORY FINISHED ALL AGES,RL,10930,Pave,0,Bnk,AllPub,Inside,1,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,580.0,1,0.0,333.0,913.0,GasA,TA,1,FuseA,1048,510,0,1.0,0.0,1,1,3,1,3,6,8,1,Attchd,1962.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,4,2008,WD ,Normal,140000,11.84939770159144
1389,902204120,OldTown,1566,1-1/2 STORY FINISHED ALL AGES,RM,6000,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,Ex,1,SBrkr,816,750,0,0.0,0.0,1,1,5,1,4,7,8,0,Detchd,1976.0,1,2.0,450.0,3,3,Y,24,0,296,0,0,0,0,8,2006,WD ,Normal,139000,11.842229212112828
1438,924100060,Mitchel,1632,2-STORY 1946 & NEWER,RL,10457,Pave,1,Lvl,AllPub,Inside,2,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,2,288.0,0.0,784.0,GasA,Ex,1,SBrkr,784,848,0,0.0,0.0,1,1,4,1,3,7,8,1,Attchd,1969.0,2,2.0,898.0,3,3,Y,0,173,368,0,0,0,0,4,2009,WD ,Normal,173000,12.061046873479915
497,535378080,OldTown,1281,1-1/2 STORY FINISHED ALL AGES,RL,10284,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,1030.0,2,66.0,55.0,1151.0,GasA,Ex,1,SBrkr,845,436,0,1.0,0.0,2,0,1,1,3,6,5,0,Detchd,1978.0,1,2.0,580.0,3,3,Y,0,0,0,0,0,0,0,8,2007,WD ,Abnorml,128500,11.763684183317412
375,906380170,CollgCr,1220,1-STORY 1946 & NEWER ALL STYLES,RL,7406,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,684.0,1,0.0,515.0,1199.0,GasA,Ex,1,SBrkr,1220,0,0,1.0,0.0,2,0,2,1,4,6,8,0,Attchd,2006.0,2,2.0,632.0,3,3,Y,105,54,0,0,0,0,0,7,2006,New,Partial,194000,12.175613438045465
975,535375040,OldTown,713,1-STORY 1945 & OLDER,RL,10410,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,713.0,713.0,GasA,Ex,1,SBrkr,713,0,0,0.0,0.0,1,0,2,1,4,5,8,0,Detchd,1936.0,1,1.0,371.0,2,2,N,0,75,161,0,0,0,0,10,2006,WD ,Normal,99800,11.510923462299555
1209,528477040,Somerst,1768,2-STORY 1946 & NEWER,FV,9803,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,400.0,1,0.0,466.0,866.0,GasA,Gd,1,SBrkr,866,902,0,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2005.0,2,2.0,603.0,3,3,Y,0,108,0,0,0,0,0,2,2008,WD ,Normal,226700,12.33138283649562
2271,908102270,Edwards,1486,1-STORY 1946 & NEWER ALL STYLES,RL,9937,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,4,637.0,1,0.0,849.0,1486.0,GasA,Ex,1,SBrkr,1486,0,0,1.0,0.0,1,0,3,1,3,7,8,0,Detchd,1968.0,3,2.0,480.0,3,3,Y,0,0,0,0,0,0,0,3,2009,WD ,Normal,167000,12.025749091398891
404,535300120,NAmes,1382,SPLIT OR MULTI-LEVEL,RL,19296,Pave,0,Lvl,AllPub,Corner,1,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,3,3,CBlock,3,3,4,3,672.0,5,690.0,0.0,1362.0,GasA,TA,1,SBrkr,1382,0,0,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1991.0,1,2.0,884.0,3,3,Y,0,0,252,0,0,0,0,5,2009,WD ,Normal,176000,12.078239274020289
1425,528280130,Gilbert,1792,2-STORY 1946 & NEWER,RL,10261,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,3,3,PConc,4,3,1,1,0.0,1,0.0,936.0,936.0,GasA,Ex,1,SBrkr,962,830,0,1.0,0.0,2,1,3,1,3,8,8,1,Attchd,2000.0,3,2.0,451.0,3,3,Y,0,0,0,0,0,0,0,5,2008,WD ,Normal,186500,12.136186518066006
1769,907252020,CollgCr,2169,2-STORY 1946 & NEWER,RL,9375,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1284.0,1284.0,GasA,Ex,1,SBrkr,1284,885,0,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,2002.0,2,2.0,647.0,3,3,Y,192,87,0,0,0,0,0,8,2007,WD ,Normal,228500,12.339291489316397
1849,907290070,CollgCr,1212,1-STORY 1946 & NEWER ALL STYLES,RL,9100,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1212.0,1212.0,GasA,Ex,1,SBrkr,1212,0,0,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2001.0,2,2.0,573.0,3,3,Y,356,0,0,0,0,0,0,6,2009,WD ,Normal,178000,12.089538829274222
827,532378050,Sawyer,1024,1-STORY 1946 & NEWER ALL STYLES,RL,13052,Pave,1,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,712.0,1,0.0,312.0,1024.0,GasA,TA,1,SBrkr,1024,0,0,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,1965.0,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,1,2006,WD ,Normal,120875,11.702512232755595
428,903227020,BrkSide,1196,1-1/2 STORY FINISHED ALL AGES,RM,6000,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,264.0,1,0.0,308.0,572.0,GasA,Ex,1,FuseA,848,348,0,0.0,1.0,1,1,3,1,3,6,8,2,Detchd,1973.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,3,2010,WD ,Normal,128000,11.759785542901755
1889,923250060,Mitchel,1126,1-STORY 1946 & NEWER ALL STYLES,RL,17400,Pave,0,Low,AllPub,Inside,2,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,936.0,1,0.0,190.0,1126.0,GasA,Fa,1,SBrkr,1126,0,0,1.0,0.0,2,0,3,1,3,5,8,1,Attchd,1977.0,2,2.0,484.0,3,3,P,295,41,0,0,0,0,0,5,2006,WD ,Normal,160000,11.982929094215963
2402,908203090,Edwards,876,1-STORY 1946 & NEWER ALL STYLES,RL,6410,Pave,0,HLS,AllPub,Inside,2,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,332.0,3,243.0,301.0,876.0,GasA,TA,1,FuseA,876,0,0,0.0,0.0,1,0,3,1,3,5,8,0,Detchd,1959.0,1,1.0,320.0,3,3,Y,0,0,0,0,0,0,0,3,2009,WD ,Normal,85000,11.350406535472453
282,535453180,NAmes,1242,1-STORY 1946 & NEWER ALL STYLES,RL,7903,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,739.0,1,0.0,503.0,1242.0,GasA,Gd,1,FuseA,1242,0,0,1.0,0.0,1,1,3,1,3,6,8,0,Attchd,1960.0,2,1.0,324.0,3,3,Y,0,0,0,0,0,0,0,5,2007,WD ,Family,152000,11.931635799828413
343,534431030,NAmes,1043,1-STORY 1946 & NEWER ALL STYLES,RL,9724,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,938.0,938.0,GasA,Ex,1,SBrkr,1043,0,0,0.0,0.0,1,0,2,1,3,5,8,1,Detchd,1947.0,1,1.0,273.0,3,3,Y,125,48,0,0,0,0,0,5,2006,WD ,Normal,137000,11.827736204810263
1113,528228285,Blmngtn,1145,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,3203,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1129.0,1145.0,GasA,Ex,1,SBrkr,1145,0,0,0.0,0.0,2,0,2,1,4,6,8,0,Attchd,2006.0,3,2.0,437.0,3,3,Y,100,116,0,0,0,0,0,1,2010,WD ,Normal,160000,11.982929094215963
1574,908102320,Edwards,1466,1-STORY 1946 & NEWER ALL STYLES,RL,17755,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,0.0,1290.0,1466.0,GasA,TA,1,SBrkr,1466,0,0,0.0,0.0,1,1,3,1,2,6,8,2,Attchd,1959.0,3,2.0,528.0,3,3,Y,0,140,0,0,100,0,0,11,2006,WD ,Normal,149900,11.917723684090689
691,905453080,Edwards,1508,1-STORY 1946 & NEWER ALL STYLES,RL,17485,Pave,2,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,Ex,1,SBrkr,1508,0,0,1.0,0.0,1,0,1,1,4,5,8,2,Attchd,2009.0,2,2.0,572.0,3,3,Y,0,0,0,0,0,0,0,1,2010,Con,Partial,308030,12.637952459809789
0,909176150,SWISU,856,1-STORY 1945 & OLDER,RL,7890,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,238.0,1,0.0,618.0,856.0,GasA,TA,1,SBrkr,856,0,0,1.0,0.0,1,0,2,1,3,4,8,1,Detchd,1939.0,1,2.0,399.0,3,3,Y,0,0,0,0,166,0,0,3,2010,WD ,Normal,126000,11.744037185933616
1582,902402150,OldTown,1022,1-STORY 1945 & OLDER,RM,7200,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,3,465.0,310.0,1022.0,GasW,TA,0,SBrkr,1022,0,0,1.0,0.0,1,0,2,1,3,4,3,0,Detchd,1956.0,1,1.0,280.0,3,3,Y,0,30,226,0,0,0,0,6,2009,WD ,Normal,85000,11.350406535472453
1707,534476260,NAmes,1520,SPLIT OR MULTI-LEVEL,RL,9600,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,3,3,CBlock,3,3,3,4,674.0,2,132.0,350.0,1156.0,GasA,Ex,1,SBrkr,1520,0,0,1.0,0.0,1,0,3,1,3,7,8,2,Basment,1955.0,2,1.0,364.0,3,3,Y,0,0,189,0,0,0,0,3,2010,WD ,Normal,153000,11.938193200374572
1416,906223210,SawyerW,2020,2-STORY 1946 & NEWER,RL,9828,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,584.0,1,0.0,544.0,1128.0,GasA,Ex,1,SBrkr,1142,878,0,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,1995.0,2,2.0,466.0,3,3,Y,0,155,0,0,0,0,0,6,2009,WD ,Normal,239500,12.386308695833106
2021,533244040,Somerst,2362,2-STORY 1946 & NEWER,FV,8413,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5,3,2,6,901.0,1,0.0,319.0,1220.0,GasA,Ex,1,SBrkr,1220,1142,0,1.0,0.0,2,1,3,1,4,8,8,2,Attchd,1998.0,2,2.0,1105.0,4,3,Y,147,0,36,0,144,0,0,6,2007,WD ,Normal,312500,12.652359748158593
1993,527166010,Gilbert,1983,2-STORY 1946 & NEWER,RL,10762,Pave,1,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4,3,1,6,694.0,1,0.0,284.0,978.0,GasA,Ex,1,SBrkr,1005,978,0,0.0,0.0,2,1,3,1,4,9,8,1,Attchd,1999.0,3,2.0,490.0,3,3,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,225000,12.323855681186558
1131,909277070,Crawfor,1374,1-1/2 STORY FINISHED ALL AGES,RL,9260,Pave,1,HLS,AllPub,Inside,1,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,TA,1,FuseF,932,442,0,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1938.0,1,1.0,225.0,3,3,Y,64,0,0,0,100,0,0,3,2008,WD ,Normal,110000,11.608235644774552
1247,528150120,NridgHt,2468,2-STORY 1946 & NEWER,RL,12099,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,3,6,970.0,1,0.0,166.0,1136.0,GasA,Ex,1,SBrkr,1136,1332,0,1.0,0.0,2,1,4,1,4,10,8,1,BuiltIn,2004.0,3,3.0,872.0,3,3,Y,184,154,0,0,0,0,0,6,2007,WD ,Normal,354000,12.777052192115912
2291,923225040,MeadowV,1060,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,4224,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,6,840.0,1,0.0,200.0,1040.0,GasA,TA,1,SBrkr,1060,0,0,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1976.0,1,2.0,572.0,3,3,Y,100,110,0,0,0,0,0,6,2007,WD ,Normal,129900,11.77452020265869
2150,909425010,Crawfor,1954,1-1/2 STORY FINISHED ALL AGES,RL,15660,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3,3,1,4,341.0,1,0.0,457.0,798.0,GasA,Ex,1,SBrkr,1137,817,0,0.0,1.0,1,1,3,1,4,8,8,2,Attchd,1939.0,1,2.0,431.0,3,3,Y,0,119,150,0,0,0,0,5,2008,WD ,Normal,311500,12.649154617209645
1159,528387030,NoRidge,2232,2-STORY 1946 & NEWER,RL,11692,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,4,3,PConc,4,3,1,6,624.0,1,0.0,549.0,1173.0,GasA,Ex,1,SBrkr,1215,1017,0,1.0,0.0,2,1,3,1,4,8,8,1,Attchd,1993.0,2,2.0,623.0,3,3,Y,173,165,0,0,0,0,0,10,2009,WD ,Normal,263550,12.481998382283352
246,911370460,Crawfor,1625,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,4750,Pave,1,HLS,AllPub,Inside,2,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,4,3,PConc,4,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,Ex,1,SBrkr,1625,0,0,1.0,1.0,2,0,2,1,4,5,8,1,Attchd,2006.0,3,2.0,538.0,3,3,Y,123,0,0,0,153,0,0,12,2007,WD ,Family,235000,12.367340793126296
2565,533208080,Somerst,1250,2-STORY PUD - 1946 & NEWER,FV,4017,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,625.0,625.0,GasA,Ex,1,SBrkr,625,625,0,0.0,0.0,2,1,2,1,4,5,8,0,Detchd,2006.0,3,2.0,625.0,3,3,Y,0,54,0,0,0,0,0,3,2008,WD ,Normal,171900,12.05466819137094
2315,535126010,NAmes,2142,2-STORY 1946 & NEWER,RL,13000,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4,3,1,3,448.0,1,0.0,448.0,896.0,GasA,TA,1,SBrkr,1182,960,0,0.0,0.0,2,1,4,1,4,8,8,1,Attchd,1968.0,3,1.0,509.0,3,3,Y,0,72,0,0,252,0,0,6,2009,WD ,Normal,193500,12.173032791451973
1671,909103020,Edwards,1273,1-1/2 STORY FINISHED ALL AGES,RL,11388,Pave,0,Low,AllPub,Inside,2,Norm,Norm,1Fam,1.5Fin,4,7,1910,1993,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,616.0,616.0,GasA,TA,0,SBrkr,1055,218,0,0.0,0.0,1,0,3,1,4,5,6,0,Detchd,1910.0,1,1.0,275.0,3,2,N,212,0,0,0,0,0,0,9,2006,WD ,Normal,121000,11.703545824578878
929,528228415,Blmngtn,1414,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RM,3072,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1375.0,1375.0,GasA,Ex,1,SBrkr,1414,0,0,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2004.0,3,2.0,398.0,3,3,Y,144,20,0,0,0,0,0,5,2006,WD ,Normal,178740,12.093687514935382
2366,923275090,Mitchel,923,1-STORY 1946 & NEWER ALL STYLES,RL,6951,Pave,1,Lvl,AllPub,CulDSac,1,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,658.0,1,0.0,218.0,876.0,GasA,TA,1,SBrkr,923,0,0,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,1984.0,1,1.0,264.0,3,3,Y,362,0,0,0,0,0,0,10,2008,WD ,Normal,119500,11.691071650353702
1461,532377050,Sawyer,1040,1-STORY 1946 & NEWER ALL STYLES,RL,7476,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,812.0,1,0.0,228.0,1040.0,GasA,TA,1,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,3,5,8,0,Detchd,1991.0,3,2.0,686.0,3,3,Y,188,0,0,0,0,0,0,6,2007,WD ,Normal,145000,11.884489021402711
1971,923275010,Mitchel,1178,1-STORY 1946 & NEWER ALL STYLES,RL,11000,Pave,2,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,2,1090.0,1,0.0,0.0,1090.0,GasA,TA,1,SBrkr,1178,0,0,1.0,0.0,1,1,3,1,3,6,8,0,Attchd,1976.0,1,2.0,502.0,3,3,Y,0,44,0,0,88,0,0,6,2007,WD ,Normal,135000,11.813030057420567
