,MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,Price/SF,BsmtPercentUnfinished,LowQualFinishedPercent,TotalAuxSF,relativeAuxSF,Price/AuxSF,SchD_S,GLA,LndAc_S,Ext1,OthAc_S,ImpAc_S,ValType,NmbrBRs,Rcrd_Yr,GarYrBlt,TtlBsmtSF,TxD_S,YrBuilt,PA-Strt,PA-StSfx,Central Air,Source,AcreNt_S,Ext2,TtlVal_AsrYr,PA-Nmbr,AcreGr,Rcrd_Mo,Cars,Date
1976,909251090,2555,191000,70,RL,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423,748,384,0.0,0.0,2,0,3,1,TA,11,Min1,1,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,431,0,0,0,0,0,0,9,2008,WD ,Normal,3143.0,60.76996500159083,1.0,0.12217626471524022,12198.0,1521.511627906977,15.658304640104936,1,2555.0,62000,MetalSd,185900,0,F,3.0,2019.0,1993.0,588.0,1,1922.0,LYNN,AVE,Yes,Ames City Assessor,0.0,MetalSd,247900,515,0.0,1.0,2.0,10-Jul-20
1977,535155110,1056,139400,20,RL,9250,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480.0,LwQ,468.0,108.0,1056.0,GasA,TA,Y,SBrkr,1056,0,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1954.0,Unf,1.0,260.0,TA,TA,Y,390,0,0,0,0,0,0,7,2007,WD ,Normal,2112.0,66.00378787878788,0.10227272727272728,0.0,9510.0,-1166.488372093023,14.65825446898002,1,1056.0,40300,Wd Sdng,121000,0,F,3.0,2019.0,1954.0,1056.0,1,1954.0,20TH,ST,Yes,Ames City Assessor,0.0,Wd Sdng,161300,425.0,0.0,11.0,1.0,10-Jul-20
1978,527403310,1422,155000,20,RL,9457,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,566.0,Unf,0.0,359.0,925.0,GasA,TA,Y,SBrkr,1422,0,0,1.0,0.0,1,0,3,1,TA,7,Min2,0,Detchd,1988.0,Unf,2.0,576.0,TA,TA,Y,252,0,0,0,0,0,0,9,2007,WD ,Normal,2347.0,66.04175543246699,0.3881081081081081,0.0,10033.0,-643.4883720930229,15.449018239808632,1,1410.0,49900,VinylSd,149700,0,F,3.0,2012.0,1988.0,925.0,1,1970.0,WHEELER,ST,Yes,Ames City Assessor,0.0,VinylSd,199600,1413.0,0.0,10.0,2.0,10-Jul-20
1979,527162080,1553,178750,60,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,0.0,277.0,691.0,GasA,Gd,Y,SBrkr,691,862,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1996.0,Fin,2.0,420.0,TA,TA,Y,0,44,0,0,0,0,0,8,2007,WD ,Normal,2244.0,79.65686274509804,0.40086830680173663,0.0,8339.0,-2337.488372093023,21.435423911740017,5,1498.0,55600,HdBoard,166800,0,F,3.0,2018.0,1996.0,691.0,45,1996.0,EISENHOWER,AVE,Yes,Ames City Assessor,0.0,HdBoard,222400,3813.0,0.0,6.0,2.0,10-Jul-20
1980,905325030,1524,260000,40,RL,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258.0,Unf,0.0,74.0,1332.0,GasA,TA,Y,SBrkr,1332,192,0,2.0,0.0,0,1,0,1,Gd,4,Typ,1,Attchd,1979.0,Fin,2.0,586.0,TA,TA,Y,268,0,0,0,0,0,0,4,2010,WD ,Normal,2856.0,91.03641456582633,0.05555555555555555,0.0,24181.0,13504.511627906977,10.752243496960423,1,1539.0,71700,Plywood,215200,0,F,0.0,2019.0,1979.0,1348.0,1,1979.0,WOODLAND,ST,Yes,Ames City Assessor,0.0,Plywood,286900,3721,0.0,7.0,2.0,10-Jul-20
1981,533253160,1226,170000,120,RL,3876,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,652.0,Rec,526.0,48.0,1226.0,GasA,TA,Y,SBrkr,1226,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1978.0,Fin,2.0,484.0,TA,TA,Y,133,60,0,0,0,0,0,7,2006,WD ,Normal,2452.0,69.33115823817292,0.03915171288743882,0.0,4420.0,-6256.488372093023,38.46153846153846,1,1226.0,53400,Wd Sdng,160000,0,F,1.0,2006.0,1978.0,1226.0,1,1978.0,PINEHURST,DR,Yes,Ames City Assessor,0.0,Plywood,213400,2056.0,0.0,7.0,2.0,10-Jul-20
1982,907125120,990,126000,20,RL,8775,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,Y,SBrkr,990,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,0,0,4,2007,WD ,Normal,1980.0,63.63636363636363,0.5,0.0,9138.0,-1538.488372093023,13.788575180564674,1,990.0,43000,VinylSd,129000,0,F,3.0,2020.0,1996.0,990.0,1,1994.0,NORRIS,ST,Yes,Ames City Assessor,0.0,VinylSd,172000,5423,0.0,4.0,1.0,10-Jul-20
1983,903457040,2180,161000,50,RM,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,Gd,Y,SBrkr,1138,1042,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,0,5,2007,WD ,Normal,3318.0,48.52320675105485,0.6704745166959578,0.0,11210.0,533.5116279069771,14.362176628010705,1,2180.0,48800,MetalSd,146300,0,F,3.0,2007.0,2006.0,1138.0,1,1915.0,2ND,ST,Yes,Ames City Assessor,0.0,MetalSd,195100,1212,0.0,5.0,2.0,10-Jul-20
1984,902325160,1440,79000,50,RM,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889,551,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0,0,77,0,0,0,0,4,2006,WD ,Normal,1980.0,39.898989898989896,1.0,0.0,5429.0,-5247.488372093023,14.551482777675446,1,1440.0,26800,Wd Sdng,80400,0,F,2.0,2010.0,1940.0,540.0,1,1900.0,BURNETT,AVE,Yes,Ames City Assessor,0.0,Wd Sdng,107200,828,0.0,11.0,1.0,10-Jul-20
1985,528235050,1509,183200,60,RL,7861,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457.0,Unf,0.0,326.0,783.0,GasA,Ex,Y,SBrkr,807,702,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2002.0,Fin,2.0,393.0,TA,TA,Y,100,75,0,0,0,0,0,6,2006,WD ,Normal,2292.0,79.93019197207678,0.4163473818646232,0.0,8329.0,-2347.488372093023,21.995437627566336,5,1509.0,55800,VinylSd,167400,0,F,3.0,2020.0,2002.0,783.0,45,2002.0,BRICKMAN,AVE,Yes,Ames City Assessor,0.0,VinylSd,223200,3915.0,0.0,6.0,2.0,10-Jul-20
1986,528478040,1958,250000,60,FV,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,Ex,Y,SBrkr,1026,932,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Attchd,2005.0,Fin,3.0,936.0,TA,TA,Y,154,210,0,0,0,0,0,7,2008,WD ,Normal,2984.0,83.78016085790885,1.0,0.0,11771.0,1094.511627906977,21.23863732902897,1,1958.0,83600,VinylSd,250700,0,F,3.0,2017.0,2005.0,1026.0,1,2005.0,KINGSTON,DR,Yes,Ames City Assessor,0.0,VinylSd,334300,2413.0,0.0,8.0,3.0,10-Jul-20
1987,528240040,1456,176000,60,RL,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,0,0,7,2008,WD ,Normal,2184.0,80.58608058608058,1.0,0.0,8453.0,-2223.488372093023,20.82101029220395,5,1456.0,53800,VinylSd,161300,0,F,3.0,2008.0,2005.0,728.0,45,2005.0,WESTLAWN,DR,Yes,Ames City Assessor,0.0,VinylSd,215100,4003.0,0.0,7.0,2.0,10-Jul-20
1988,528178090,2690,370000,60,RL,16451,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,Ex,Y,SBrkr,1804,886,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2003.0,Fin,3.0,795.0,TA,TA,Y,268,58,0,0,0,0,0,7,2008,WD ,Normal,4455.0,83.05274971941638,1.0,0.0,17304.0,6627.511627906977,21.38233934350439,5,2927.0,123300,VinylSd,370100,0,F,4.0,2018.0,2003.0,1771.0,45,2003.0,FOXLEY,DR,Yes,Ames City Assessor,0.0,VinylSd,493400,3210.0,0.0,12.0,3.0,10-Jul-20
1989,923277080,845,134500,20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,207.0,845.0,GasA,Gd,Y,SBrkr,845,0,0,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,2008,WD ,Normal,1690.0,79.58579881656804,0.24497041420118343,0.0,6864.0,-3812.488372093023,19.594988344988344,1,845.0,37200,HdBoard,111400,0,F,3.0,2008.0,1982.0,845.0,1,1982.0,VIOLA MAE,AVE,Yes,Ames City Assessor,0.0,Plywood,148600,3917,0.0,7.0,1.0,10-Jul-20
1990,903235010,1362,128000,70,RM,6155,Pave,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0.0,Unf,0.0,611.0,611.0,GasA,Ex,Y,SBrkr,751,611,0,0.0,0.0,2,0,3,1,TA,6,Typ,0,Detchd,1920.0,Fin,2.0,502.0,TA,Fa,Y,0,0,84,0,0,0,0,6,2008,WD ,Normal,1973.0,64.87582361885454,1.0,0.0,6741.0,-3935.488372093023,18.98828067052366,1,1362.0,34100,Wd Sdng,102200,0,F,3.0,2017.0,1920.0,611.0,1,1920.0,10TH,ST,Yes,Ames City Assessor,0.0,Wd Sdng,136300,1020,0.0,6.0,2.0,10-Jul-20
1991,923275010,1178,135000,20,RL,11000,Pave,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,Y,SBrkr,1178,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0,44,0,0,88,0,0,6,2007,WD ,Normal,2268.0,59.523809523809526,0.0,0.0,11634.0,957.5116279069771,11.603919546157814,1,1178.0,47900,Plywood,143600,0,F,3.0,2019.0,1976.0,1090.0,1,1976.0,GARDEN,RD,Yes,Ames City Assessor,0.0,Plywood,191500,500,0.0,6.0,2.0,10-Jul-20
1992,528439060,1432,245000,20,RL,9139,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,0.0,1043.0,1422.0,GasA,Ex,Y,SBrkr,1432,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,Fin,2.0,492.0,TA,TA,Y,297,50,0,0,0,0,0,9,2009,WD ,Normal,2854.0,85.84442887175894,0.7334739803094233,0.0,9681.0,-995.4883720930229,25.307302964569775,1,1431.0,77600,VinylSd,232600,0,F,3.0,2009.0,2006.0,1421.0,1,2006.0,YORKSHIRE,ST,Yes,Ames City Assessor,0.0,VinylSd,310200,2523.0,0.0,9.0,2.0,10-Jul-20
1993,907290140,848,131500,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,189.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,3,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,11,2007,WD ,Normal,1696.0,77.53537735849056,0.22287735849056603,0.0,4855.0,-5821.488372093023,27.085478887744593,1,848.0,43300,VinylSd,129900,0,F,1.0,2019.0,2003.0,848.0,1,2003.0,TWAIN,ST,Yes,Ames City Assessor,0.0,VinylSd,173200,4617,0.0,4.0,2.0,10-Jul-20
1994,535126100,1392,110000,20,RL,13560,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392,0,0,1.0,0.0,1,0,2,1,TA,5,Maj2,2,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0,0,240,0,0,0,0,7,2009,WD ,Normal,2784.0,39.51149425287356,1.0,0.0,14376.0,3699.511627906977,7.6516416249304395,1,1392.0,59100,Wd Sdng,177400,0,F,2.0,2013.0,1968.0,1392.0,1,1968.0,DUFF,AVE,Yes,Ames City Assessor,0.0,Wd Sdng,236500,2407.0,0.0,7.0,2.0,10-Jul-20
1995,535325320,1540,115000,50,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040,500,0,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD ,Normal,2730.0,42.124542124542124,0.8739495798319328,0.0,7502.0,-3174.488372093023,15.329245534524127,1,1540.0,38900,MetalSd,116600,0,F,4.0,2013.0,2002.0,1190.0,1,1955.0,16TH,ST,Yes,Ames City Assessor,0.0,MetalSd,155500,211.0,0.0,7.0,1.0,10-Jul-20
1997,535354130,1312,127000,50,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,FuseA,900,412,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,1953.0,Unf,2.0,649.0,TA,TA,Y,0,28,0,0,0,0,0,10,2006,WD ,Normal,2096.0,60.591603053435115,1.0,0.0,8177.0,-2499.488372093023,15.531368472544942,1,1312.0,37400,VinylSd,112000,0,F,3.0,2016.0,1953.0,784.0,1,1947.0,CLARK,AVE,Yes,Ames City Assessor,0.0,VinylSd,149400,1313.0,0.0,9.0,2.0,10-Jul-20
1998,909101070,864,58500,30,RL,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203.0,Unf,0.0,661.0,864.0,GasA,TA,N,FuseF,864,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1938.0,Unf,1.0,200.0,TA,Fa,Y,0,0,96,0,0,0,0,6,2010,WD ,Normal,1728.0,33.854166666666664,0.7650462962962963,0.0,8508.0,-2168.488372093023,6.875881523272215,1,864.0,21000,Stucco,62900,0,F,2.0,2011.0,0.0,864.0,1,1914.0,WOOD,ST,No,Ames City Assessor,0.0,Stucco,83900,2908,0.0,3.0,0.0,10-Jul-20
1999,905201030,756,85000,30,RL,9259,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,TA,N,SBrkr,756,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1945.0,Unf,2.0,440.0,TA,TA,N,80,0,0,0,0,0,0,6,2010,WD ,Normal,1416.0,60.02824858757062,1.0,0.0,9699.0,-977.4883720930229,8.763790081451695,1,756.0,30400,VinylSd,91200,0,F,2.0,2017.0,1945.0,660.0,1,1927.0,MICHIGAN,AVE,Yes,Ames City Assessor,0.0,VinylSd,121600,1235,0.0,5.0,2.0,10-Jul-20
2000,923203190,1224,165000,120,RM,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,341.0,1224.0,GasA,Ex,Y,SBrkr,1224,0,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,0,304,0,0,0,0,0,6,2009,WD ,Normal,2448.0,67.40196078431373,0.2785947712418301,0.0,5206.0,-5470.488372093023,31.694199001152516,1,1224.0,50600,VinylSd,151800,0,F,2.0,2012.0,1999.0,1224.0,1,1999.0,EMERALD,DR,Yes,Ames City Assessor,0.0,VinylSd,202400,3410,0.0,7.0,2.0,10-Jul-20
2002,531376030,1686,184000,60,RL,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,891.0,891.0,GasA,Ex,Y,SBrkr,891,795,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,Fin,2.0,462.0,TA,TA,Y,144,101,0,0,0,0,0,4,2006,WD ,Normal,2577.0,71.40085370585953,1.0,0.0,8363.0,-2313.488372093023,22.00167404041612,1,1686.0,59800,VinylSd,179500,0,F,3.0,2019.0,2005.0,891.0,1,2005.0,CALIFORNIA,AVE,Yes,Ames City Assessor,0.0,VinylSd,239300,1422.0,0.0,8.0,2.0,10-Jul-20
2003,902206130,1251,119000,45,RM,6900,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,827.0,827.0,GasA,Gd,Y,SBrkr,827,424,0,0.0,0.0,1,0,3,1,Fa,6,Typ,0,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,N,0,0,0,0,0,0,0,1,2010,WD ,Normal,2078.0,57.26660250240616,1.0,0.0,7140.0,-3536.488372093023,16.666666666666668,1,1251.0,36500,MetalSd,109300,0,F,3.0,2010.0,1938.0,827.0,1,1938.0,9TH,ST,Yes,Ames City Assessor,0.0,MetalSd,145800,129.0,0.0,1.0,1.0,10-Jul-20
2004,532478020,2014,275000,20,RL,15676,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,1733.0,Rec,92.0,189.0,2014.0,GasA,Gd,Y,SBrkr,2014,0,0,1.0,0.0,2,0,2,1,Gd,6,Maj1,2,Attchd,1980.0,RFn,3.0,864.0,TA,TA,Y,462,0,0,255,0,0,0,4,2009,WD ,Normal,4028.0,68.2720953326713,0.09384309831181728,0.0,16795.0,6118.511627906977,16.37392080976481,1,1884.0,102400,VinylSd,307100,0,F,2.0,2018.0,1980.0,2014.0,1,1980.0,AMHERST,DR,Yes,Ames City Assessor,0.0,VinylSd,409500,1616.0,0.0,3.0,3.0,10-Jul-20
2005,532377140,988,128500,20,RL,9945,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,161.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,0,10,2007,WD ,Normal,1976.0,65.03036437246963,0.16295546558704455,0.0,10517.0,-159.48837209302292,12.218313207188361,1,988.0,39300,Wd Sdng,117900,0,F,3.0,2007.0,1963.0,988.0,1,1961.0,ALBERTA,AVE,Yes,Ames City Assessor,0.0,Wd Sdng,157200,1308.0,0.0,10.0,2.0,10-Jul-20
2006,528458060,1402,229800,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,1402.0,GasA,Ex,Y,SBrkr,1402,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,2.0,625.0,TA,TA,Y,205,126,0,0,0,0,0,5,2009,WD ,Normal,2804.0,81.9543509272468,1.0,0.0,9391.0,-1285.488372093023,24.47023746139921,1,1402.0,72200,VinylSd,216700,0,F,3.0,2018.0,2008.0,1402.0,1,2008.0,ASPEN,RD,Yes,Ames City Assessor,0.0,VinylSd,288900,2822.0,0.0,3.0,2.0,10-Jul-20
2007,533350020,2497,373000,20,RL,17778,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,1632.0,Rec,829.0,0.0,2461.0,GasA,Gd,Y,SBrkr,2497,0,0,1.0,0.0,2,0,2,1,Gd,7,Typ,2,Attchd,1981.0,RFn,2.0,676.0,TA,TA,Y,266,0,0,0,0,0,0,3,2007,WD ,Normal,4958.0,75.23194836627673,0.0,0.0,18454.0,7777.511627906977,20.21242007152921,1,2524.0,107300,BrkFace,302500,0,P,2.0,2019.0,1981.0,2488.0,1,1981.0,KINGMAN,RD,Yes,Ames City Assessor,0.0,BrkFace,409800,3128.0,0.0,7.0,2.0,10-Jul-20
2008,904301100,1152,159900,90,RL,10547,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,Gd,Gd,GLQ,1152.0,Unf,0.0,0.0,1152.0,GasA,TA,Y,SBrkr,1152,0,0,2.0,0.0,2,0,2,2,TA,6,Typ,0,Detchd,1960.0,Unf,1.0,252.0,TA,Fa,N,0,0,0,0,0,0,0,7,2009,WD ,Normal,2304.0,69.40104166666667,0.0,0.0,10799.0,122.51162790697708,14.806926567274747,1,1152.0,45600,Plywood,136700,0,F,2.0,2015.0,1960.0,1152.0,1,1978.0,OAKLAND,ST,Yes,Ames City Assessor,0.0,Plywood,182300,2912,0.0,6.0,1.0,10-Jul-20
